Institute,Program,Quota,Seat Type,Gender,OR,CR
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,67259.0,73418.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),73632.0,73632.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,12126.0,14062.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,23145.0,27706.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),28093.0,28093.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,10347.0,12598.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,5529.0,5656.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,129172.0,251170.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),134705.0,134705.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,41077.0,42335.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,88617.0,126820.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),97172.0,97172.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,21045.0,26400.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),20184.0,20184.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,6721.0,7509.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,43020.0,50836.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),45992.0,45992.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,3213.0,3213.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,8558.0,8667.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,17774.0,19161.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),16318.0,16318.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,8748.0,10422.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,948.0,3587.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,71669.0,97431.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),89527.0,89527.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,3505.0,3505.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,18955.0,20222.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,40817.0,54011.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),68589.0,68589.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,11271.0,16105.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),16723.0,16723.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,4280.0,4500.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,51079.0,58657.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),56760.0,56760.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,9699.0,9849.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,19277.0,20863.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),23076.0,23076.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,10231.0,10900.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3662.0,4260.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,95469.0,134701.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),114979.0,114979.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,26117.0,27284.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,55437.0,72701.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),79757.0,79757.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,16927.0,19772.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),17430.0,17430.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,5944.0,6665.0
"Birla Institute of Technology, Mesra,  Ranchi","Architecture  (5 Years, Bachelor of Architecture)",AI,OPEN,Gender-Neutral,944.0,1667.0
"Birla Institute of Technology, Mesra,  Ranchi","Architecture  (5 Years, Bachelor of Architecture)",AI,EWS,Gender-Neutral,665.0,678.0
"Birla Institute of Technology, Mesra,  Ranchi","Architecture  (5 Years, Bachelor of Architecture)",AI,OBC-NCL,Gender-Neutral,597.0,1085.0
"Birla Institute of Technology, Mesra,  Ranchi","Architecture  (5 Years, Bachelor of Architecture)",AI,SC,Gender-Neutral,351.0,431.0
"Birla Institute of Technology, Mesra,  Ranchi","Architecture  (5 Years, Bachelor of Architecture)",AI,ST,Gender-Neutral,169.0,229.0
"Birla Institute of Technology, Mesra,  Ranchi","Architecture  (5 Years, Bachelor of Architecture)",HS,OPEN,Gender-Neutral,1948.0,9499.0
"Birla Institute of Technology, Mesra,  Ranchi","Architecture  (5 Years, Bachelor of Architecture)",HS,SC,Gender-Neutral,3588.0,3677.0
"Birla Institute of Technology, Mesra,  Ranchi","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,15530.0,19251.0
"Birla Institute of Technology, Mesra,  Ranchi","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),24376.0,26589.0
"Birla Institute of Technology, Mesra,  Ranchi","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1263.0,1263.0
"Birla Institute of Technology, Mesra,  Ranchi","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",AI,EWS,Gender-Neutral,3116.0,3699.0
"Birla Institute of Technology, Mesra,  Ranchi","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,8515.0,9552.0
"Birla Institute of Technology, Mesra,  Ranchi","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",AI,SC,Gender-Neutral,3996.0,5803.0
"Birla Institute of Technology, Mesra,  Ranchi","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",AI,ST,Gender-Neutral,2982.0,3401.0
"Birla Institute of Technology, Mesra,  Ranchi","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,30408.0,35711.0
"Birla Institute of Technology, Mesra,  Ranchi","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),42917.0,50188.0
"Birla Institute of Technology, Mesra,  Ranchi","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",HS,EWS,Gender-Neutral,8190.0,8301.0
"Birla Institute of Technology, Mesra,  Ranchi","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",HS,SC,Gender-Neutral,7782.0,11559.0
"Birla Institute of Technology, Mesra,  Ranchi","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",HS,ST,Gender-Neutral,7462.0,8510.0
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,55039.0,57068.0
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),58078.0,58078.0
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,4107.0,4107.0
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, B.Tech)",AI,EWS,Gender-Neutral,9618.0,9637.0
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,18082.0,19723.0
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, B.Tech)",AI,SC,Gender-Neutral,9545.0,11859.0
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, B.Tech)",AI,ST,Gender-Neutral,5217.0,5217.0
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,82385.0,91376.0
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),75883.0,103780.0
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, B.Tech)",HS,EWS,Gender-Neutral,17978.0,21535.0
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, B.Tech)",HS,SC,Gender-Neutral,18066.0,21374.0
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, B.Tech)",HS,ST,Gender-Neutral,8782.0,23727.0
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,39389.0,49909.0
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),44873.0,55026.0
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,3436.0,3436.0
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,8164.0,8624.0
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,15871.0,19536.0
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,5195.0,11282.0
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,5115.0,5664.0
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,55520.0,82308.0
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),74966.0,88813.0
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,14447.0,17013.0
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,19733.0,23663.0
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,10592.0,20337.0
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,24167.0,53237.0
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),57562.0,58887.0
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,4021.0,4021.0
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,8744.0,8927.0
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,17793.0,19326.0
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,8960.0,10729.0
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3225.0,4233.0
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,66886.0,75669.0
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),87312.0,103051.0
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,13333.0,13358.0
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,18397.0,19045.0
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,5617.0,13668.0
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,10209.0,18030.0
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),16893.0,23503.0
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,880.0,1050.0
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,2812.0,3374.0
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,5218.0,8471.0
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,1119.0,1119.0
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,3233.0,5582.0
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1587.0,2666.0
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,18357.0,30267.0
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),27403.0,41767.0
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,5048.0,7644.0
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,6039.0,11295.0
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,2682.0,7292.0
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,24787.0,31361.0
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),38006.0,38276.0
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,2617.0,2617.0
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5890.0,6123.0
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,13841.0,14718.0
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,9347.0,9786.0
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,4639.0,4968.0
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,49318.0,53882.0
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),43789.0,65415.0
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,9993.0,10104.0
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,13787.0,17040.0
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,9444.0,15107.0
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,19878.0,27924.0
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),25185.0,34915.0
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1265.0,1347.0
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,4589.0,5474.0
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,9020.0,13424.0
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,5697.0,9079.0
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3732.0,4734.0
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,31805.0,50935.0
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),47572.0,59919.0
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,8406.0,9640.0
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,10893.0,16922.0
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,5264.0,11639.0
"Birla Institute of Technology, Mesra,  Ranchi","Food Engineering  and Technology (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,52599.0,59904.0
"Birla Institute of Technology, Mesra,  Ranchi","Food Engineering  and Technology (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),62176.0,62176.0
"Birla Institute of Technology, Mesra,  Ranchi","Food Engineering  and Technology (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,3005.0,3005.0
"Birla Institute of Technology, Mesra,  Ranchi","Food Engineering  and Technology (4 Years, B.Tech)",AI,EWS,Gender-Neutral,9919.0,10078.0
"Birla Institute of Technology, Mesra,  Ranchi","Food Engineering  and Technology (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,19816.0,20906.0
"Birla Institute of Technology, Mesra,  Ranchi","Food Engineering  and Technology (4 Years, B.Tech)",AI,SC,Gender-Neutral,11315.0,12189.0
"Birla Institute of Technology, Mesra,  Ranchi","Food Engineering  and Technology (4 Years, B.Tech)",AI,ST,Gender-Neutral,4694.0,4694.0
"Birla Institute of Technology, Mesra,  Ranchi","Food Engineering  and Technology (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,96783.0,106423.0
"Birla Institute of Technology, Mesra,  Ranchi","Food Engineering  and Technology (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),122392.0,122465.0
"Birla Institute of Technology, Mesra,  Ranchi","Food Engineering  and Technology (4 Years, B.Tech)",HS,EWS,Gender-Neutral,20503.0,24026.0
"Birla Institute of Technology, Mesra,  Ranchi","Food Engineering  and Technology (4 Years, B.Tech)",HS,SC,Gender-Neutral,28013.0,28023.0
"Birla Institute of Technology, Mesra,  Ranchi","Food Engineering  and Technology (4 Years, B.Tech)",HS,ST,Gender-Neutral,24601.0,32498.0
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)",AI,OPEN,Gender-Neutral,22223.0,31152.0
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)",AI,OPEN,Female-only (including Supernumerary),34930.0,38704.0
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)",AI,EWS,Gender-Neutral,5400.0,6806.0
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)",AI,OBC-NCL,Gender-Neutral,11706.0,14854.0
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)",AI,SC,Gender-Neutral,8737.0,10330.0
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)",AI,ST,Gender-Neutral,4151.0,5214.0
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)",HS,OPEN,Gender-Neutral,49445.0,65629.0
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)",HS,OPEN,Female-only (including Supernumerary),51690.0,65932.0
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)",HS,EWS,Gender-Neutral,10745.0,12558.0
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)",HS,SC,Gender-Neutral,12272.0,18705.0
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)",HS,ST,Gender-Neutral,11504.0,18958.0
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,31389.0,43489.0
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),43915.0,53467.0
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,7332.0,8057.0
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,13840.0,18290.0
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,9380.0,10594.0
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,5119.0,5597.0
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,54254.0,66709.0
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),78404.0,87225.0
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,10935.0,13321.0
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,15605.0,19036.0
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,11043.0,21703.0
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)",AI,OPEN,Gender-Neutral,47152.0,55470.0
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)",AI,OPEN,Female-only (including Supernumerary),59109.0,59109.0
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)",AI,EWS,Gender-Neutral,9268.0,9690.0
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)",AI,OBC-NCL,Gender-Neutral,19924.0,20661.0
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)",AI,SC,Gender-Neutral,4837.0,10899.0
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)",AI,ST,Gender-Neutral,4389.0,4389.0
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)",HS,OPEN,Gender-Neutral,70351.0,102547.0
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)",HS,OPEN,Female-only (including Supernumerary),99214.0,110795.0
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)",HS,EWS,Gender-Neutral,23484.0,24483.0
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)",HS,SC,Gender-Neutral,25447.0,25447.0
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,46644.0,55546.0
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),56611.0,64083.0
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,3666.0,3666.0
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,9139.0,9529.0
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,18730.0,20374.0
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,11402.0,12042.0
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,5219.0,6182.0
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,67695.0,94141.0
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),89481.0,104699.0
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,19217.0,19800.0
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,22024.0,28086.0
