Institute,Program,Quota,Seat Type,Gender,OR,CR
"Birla Institute of Technology, Patna Off-Campus","Civil Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,82131.0,98354.0
"Birla Institute of Technology, Patna Off-Campus","Civil Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,16142.0,16629.0
"Birla Institute of Technology, Patna Off-Campus","Civil Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,13218.0,19313.0
"Birla Institute of Technology, Patna Off-Campus","Civil Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,7142.0,7142.0
"Birla Institute of Technology, Patna Off-Campus","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,29422.0,49849.0
"Birla Institute of Technology, Patna Off-Campus","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,8446.0,9138.0
"Birla Institute of Technology, Patna Off-Campus","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,15780.0,18778.0
"Birla Institute of Technology, Patna Off-Campus","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,9372.0,10537.0
"Birla Institute of Technology, Patna Off-Campus","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,4328.0,5054.0
"Birla Institute of Technology, Patna Off-Campus","Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,52973.0,64429.0
"Birla Institute of Technology, Patna Off-Campus","Computer Science and Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,10626.0,10824.0
"Birla Institute of Technology, Patna Off-Campus","Computer Science and Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,11456.0,14271.0
"Birla Institute of Technology, Patna Off-Campus","Computer Science and Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,7010.0,7010.0
"Birla Institute of Technology, Patna Off-Campus","Electrical and Electronics Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,49432.0,65587.0
"Birla Institute of Technology, Patna Off-Campus","Electrical and Electronics Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,11393.0,11536.0
"Birla Institute of Technology, Patna Off-Campus","Electrical and Electronics Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,22139.0,23647.0
"Birla Institute of Technology, Patna Off-Campus","Electrical and Electronics Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,12258.0,12592.0
"Birla Institute of Technology, Patna Off-Campus","Electrical and Electronics Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,6808.0,7038.0
"Birla Institute of Technology, Patna Off-Campus","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,72983.0,83433.0
"Birla Institute of Technology, Patna Off-Campus","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,13808.0,14269.0
"Birla Institute of Technology, Patna Off-Campus","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,15161.0,20973.0
"Birla Institute of Technology, Patna Off-Campus","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,10645.0,10645.0
"Birla Institute of Technology, Patna Off-Campus","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,51018.0,59150.0
"Birla Institute of Technology, Patna Off-Campus","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,10044.0,10638.0
"Birla Institute of Technology, Patna Off-Campus","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,20046.0,21578.0
"Birla Institute of Technology, Patna Off-Campus","Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,11532.0,12224.0
"Birla Institute of Technology, Patna Off-Campus","Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,6073.0,6496.0
"Birla Institute of Technology, Patna Off-Campus","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,65049.0,73066.0
"Birla Institute of Technology, Patna Off-Campus","Electronics and Communication Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,11895.0,12577.0
"Birla Institute of Technology, Patna Off-Campus","Electronics and Communication Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,14308.0,18010.0
"Birla Institute of Technology, Patna Off-Campus","Electronics and Communication Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,8270.0,8270.0
"Birla Institute of Technology, Patna Off-Campus","Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,61494.0,74413.0
"Birla Institute of Technology, Patna Off-Campus","Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,12435.0,12753.0
"Birla Institute of Technology, Patna Off-Campus","Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,23685.0,27830.0
"Birla Institute of Technology, Patna Off-Campus","Mechanical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,12514.0,13847.0
"Birla Institute of Technology, Patna Off-Campus","Mechanical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,6996.0,7351.0
"Birla Institute of Technology, Patna Off-Campus","Mechanical Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,83050.0,93525.0
"Birla Institute of Technology, Patna Off-Campus","Mechanical Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,15516.0,15761.0
"Birla Institute of Technology, Patna Off-Campus","Mechanical Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,15941.0,21630.0
"Birla Institute of Technology, Patna Off-Campus","Mechanical Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,8140.0,8140.0
"Indian Institute of Handloom Technology, Salem","Handloom and Textile Technology (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,86070.0,101502.0
"Indian Institute of Handloom Technology, Salem","Handloom and Textile Technology (4 Years, B.Tech)",AI,EWS,Gender-Neutral,16842.0,17273.0
"Indian Institute of Handloom Technology, Salem","Handloom and Textile Technology (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,31415.0,33784.0
"Indian Institute of Handloom Technology, Salem","Handloom and Textile Technology (4 Years, B.Tech)",AI,SC,Gender-Neutral,11685.0,15633.0
"Indian Institute of Handloom Technology, Salem","Handloom and Textile Technology (4 Years, B.Tech)",AI,ST,Gender-Neutral,7884.0,8129.0
,,,,,,
